日付,駅名,乗車人員数
2022-08-26,大通（南北線）,37108
2022-08-26,大通（東西線）,19101
2022-08-26,大通（東豊線）,12868
2022-08-26,すすきの,12061
2022-08-27,さっぽろ（南北線）,41580
2022-08-27,さっぽろ（東豊線）,20434
2022-08-27,大通（南北線）,32771
2022-08-27,大通（東西線）,13551
2022-08-27,大通（東豊線）,9443
2022-08-27,すすきの,14084
2022-08-28,さっぽろ（南北線）,35474
2022-08-28,さっぽろ（東豊線）,16188
2022-08-28,大通（南北線）,29502
2022-08-28,大通（東西線）,12702
2022-08-28,大通（東豊線）,8000
2022-08-28,すすきの,13119
2022-08-29,さっぽろ（南北線）,43225
2022-08-29,さっぽろ（東豊線）,23539
2022-08-29,大通（南北線）,33456
2022-08-29,大通（東西線）,17496
2022-08-29,大通（東豊線）,11671
2022-08-29,すすきの,10914
2022-08-30,さっぽろ（南北線）,42895
2022-08-30,さっぽろ（東豊線）,23470
2022-08-30,大通（南北線）,33365
2022-08-30,大通（東西線）,17552
2022-08-30,大通（東豊線）,11610
2022-08-30,すすきの,10000
2022-08-31,さっぽろ（南北線）,45052
2022-08-31,さっぽろ（東豊線）,24683
2022-08-31,大通（南北線）,34918
2022-08-31,大通（東西線）,18201
2022-08-31,大通（東豊線）,12496
2022-08-31,すすきの,10074
2021-09-01,さっぽろ（南北線）,34396
2021-09-01,さっぽろ（東豊線）,20354
2021-09-01,大通（南北線）,27227
2021-09-01,大通（東西線）,15315
2021-09-01,大通（東豊線）,10084
2021-09-01,すすきの,6438
2021-09-02,さっぽろ（南北線）,34137
2021-09-02,さっぽろ（東豊線）,20399
2021-09-02,大通（南北線）,26844
2021-09-02,大通（東西線）,14597
2021-09-02,大通（東豊線）,9887
2021-09-02,すすきの,6530
2021-09-03,さっぽろ（南北線）,35646
2021-09-03,さっぽろ（東豊線）,20355
2021-09-03,大通（南北線）,28628
2021-09-03,大通（東西線）,15284
2021-09-03,大通（東豊線）,10192
2021-09-03,すすきの,6982
2021-09-04,さっぽろ（南北線）,25393
2021-09-04,さっぽろ（東豊線）,13811
2021-09-04,大通（南北線）,22025
2021-09-04,大通（東西線）,9664
2021-09-04,大通（東豊線）,6631
2021-09-04,すすきの,6693
2021-09-05,さっぽろ（南北線）,19646
2021-09-05,さっぽろ（東豊線）,9538
2021-09-05,大通（南北線）,17219
2021-09-05,大通（東西線）,7024
2021-09-05,大通（東豊線）,4745
2021-09-05,すすきの,5757
2021-09-06,さっぽろ（南北線）,34089
2021-09-06,さっぽろ（東豊線）,19893
2021-09-06,大通（南北線）,26685
2021-09-06,大通（東西線）,14913
2021-09-06,大通（東豊線）,9924
2021-09-06,すすきの,6554
2021-09-07,さっぽろ（南北線）,33959
2021-09-07,さっぽろ（東豊線）,20129
2021-09-07,大通（南北線）,26649
2021-09-07,大通（東西線）,14689
2021-09-07,大通（東豊線）,9864
2021-09-07,すすきの,6268
2021-09-08,さっぽろ（南北線）,34200
2021-09-08,さっぽろ（東豊線）,20059
2021-09-08,大通（南北線）,26553
2021-09-08,大通（東西線）,14934
2021-09-08,大通（東豊線）,9873
2021-09-08,すすきの,6409
2021-09-09,さっぽろ（南北線）,35055
2021-09-09,さっぽろ（東豊線）,20732
2021-09-09,大通（南北線）,27718
2021-09-09,大通（東西線）,15438
2021-09-09,大通（東豊線）,10333
2021-09-09,すすきの,6701
2021-09-10,さっぽろ（南北線）,36610
2021-09-10,さっぽろ（東豊線）,21643
2021-09-10,大通（南北線）,28912
2021-09-10,大通（東西線）,16215
2021-09-10,大通（東豊線）,10535
2021-09-10,すすきの,7152
2021-09-11,さっぽろ（南北線）,28828
2021-09-11,さっぽろ（東豊線）,13994
2021-09-11,大通（南北線）,23220
2021-09-11,大通（東西線）,10153
2021-09-11,大通（東豊線）,6832
2021-09-11,すすきの,7865
2021-09-12,さっぽろ（南北線）,24380
2021-09-12,さっぽろ（東豊線）,11353
2021-09-12,大通（南北線）,19157
2021-09-12,大通（東西線）,7630
2021-09-12,大通（東豊線）,5296
2021-09-12,すすきの,7015
2021-09-13,さっぽろ（南北線）,35385
2021-09-13,さっぽろ（東豊線）,20812
2021-09-13,大通（南北線）,28066
2021-09-13,大通（東西線）,15506
2021-09-13,大通（東豊線）,10187
2021-09-13,すすきの,7004
2021-09-14,さっぽろ（南北線）,35306
2021-09-14,さっぽろ（東豊線）,20385
2021-09-14,大通（南北線）,27314
2021-09-14,大通（東西線）,15281
2021-09-14,大通（東豊線）,9924
2021-09-14,すすきの,6672
2021-09-15,さっぽろ（南北線）,35612
2021-09-15,さっぽろ（東豊線）,20453
2021-09-15,大通（南北線）,28251
2021-09-15,大通（東西線）,15714
2021-09-15,大通（東豊線）,10133
2021-09-15,すすきの,6835
2021-09-16,さっぽろ（南北線）,36406
2021-09-16,さっぽろ（東豊線）,21004
2021-09-16,大通（南北線）,28780
2021-09-16,大通（東西線）,15908
2021-09-16,大通（東豊線）,10349
2021-09-16,すすきの,6824
2021-09-17,さっぽろ（南北線）,40219
2021-09-17,さっぽろ（東豊線）,21897
2021-09-17,大通（南北線）,30622
2021-09-17,大通（東西線）,16441
2021-09-17,大通（東豊線）,10627
2021-09-17,すすきの,7861
2021-09-18,さっぽろ（南北線）,30240
2021-09-18,さっぽろ（東豊線）,14819
2021-09-18,大通（南北線）,23897
2021-09-18,大通（東西線）,10268
2021-09-18,大通（東豊線）,6991
2021-09-18,すすきの,7769
2021-09-19,さっぽろ（南北線）,26306
2021-09-19,さっぽろ（東豊線）,12319
2021-09-19,大通（南北線）,21051
2021-09-19,大通（東西線）,8377
2021-09-19,大通（東豊線）,5466
2021-09-19,すすきの,7582
2021-09-20,さっぽろ（南北線）,23149
2021-09-20,さっぽろ（東豊線）,12065
2021-09-20,大通（南北線）,19704
2021-09-20,大通（東西線）,8645
2021-09-20,大通（東豊線）,5646
2021-09-20,すすきの,6466
2021-09-21,さっぽろ（南北線）,36665
2021-09-21,さっぽろ（東豊線）,21723
2021-09-21,大通（南北線）,28755
2021-09-21,大通（東西線）,16002
2021-09-21,大通（東豊線）,10274
2021-09-21,すすきの,6770
2021-09-22,さっぽろ（南北線）,37533
2021-09-22,さっぽろ（東豊線）,21677
2021-09-22,大通（南北線）,29692
2021-09-22,大通（東西線）,16301
2021-09-22,大通（東豊線）,10689
2021-09-22,すすきの,7087
2021-09-23,さっぽろ（南北線）,23631
2021-09-23,さっぽろ（東豊線）,11781
2021-09-23,大通（南北線）,19894
2021-09-23,大通（東西線）,8329
2021-09-23,大通（東豊線）,5578
2021-09-23,すすきの,6141
2021-09-24,さっぽろ（南北線）,38132
2021-09-24,さっぽろ（東豊線）,21833
2021-09-24,大通（南北線）,30641
2021-09-24,大通（東西線）,16707
2021-09-24,大通（東豊線）,10778
2021-09-24,すすきの,7605
2021-09-25,さっぽろ（南北線）,28683
2021-09-25,さっぽろ（東豊線）,14281
2021-09-25,大通（南北線）,24135
2021-09-25,大通（東西線）,10579
2021-09-25,大通（東豊線）,7006
2021-09-25,すすきの,7652
2021-09-26,さっぽろ（南北線）,23248
2021-09-26,さっぽろ（東豊線）,11710
2021-09-26,大通（南北線）,19527
2021-09-26,大通（東西線）,7896
2021-09-26,大通（東豊線）,5492
2021-09-26,すすきの,6645
2021-09-27,さっぽろ（南北線）,36389
2021-09-27,さっぽろ（東豊線）,21655
2021-09-27,大通（南北線）,29430
2021-09-27,大通（東西線）,16088
2021-09-27,大通（東豊線）,10508
2021-09-27,すすきの,6826
2021-09-28,さっぽろ（南北線）,36659
2021-09-28,さっぽろ（東豊線）,21467
2021-09-28,大通（南北線）,28949
2021-09-28,大通（東西線）,15937
2021-09-28,大通（東豊線）,10514
2021-09-28,すすきの,6829
2021-09-29,さっぽろ（南北線）,36901
2021-09-29,さっぽろ（東豊線）,21497
2021-09-29,大通（南北線）,29114
2021-09-29,大通（東西線）,15813
2021-09-29,大通（東豊線）,10315
2021-09-29,すすきの,6938
2021-09-30,さっぽろ（南北線）,37666
2021-09-30,さっぽろ（東豊線）,21864
2021-09-30,大通（南北線）,29810
2021-09-30,大通（東西線）,16410
2021-09-30,大通（東豊線）,10827
2021-09-30,すすきの,7181
2024-05-01,さっぽろ（南北線）,43569
2024-05-01,さっぽろ（東豊線）,22974
2024-05-01,大通（南北線）,42313
2024-05-01,大通（東西線）,19711
2024-05-01,大通（東豊線）,13998
2024-05-01,すすきの,13237
2024-05-02,さっぽろ（南北線）,50493
2024-05-02,さっぽろ（東豊線）,25563
2024-05-02,大通（南北線）,43678
2024-05-02,大通（東西線）,19875
2024-05-02,大通（東豊線）,14312
2024-05-02,すすきの,18140
2024-05-03,さっぽろ（南北線）,41785
2024-05-03,さっぽろ（東豊線）,17639
2024-05-03,大通（南北線）,38345
2024-05-03,大通（東西線）,14069
2024-05-03,大通（東豊線）,10168
2024-05-03,すすきの,20386
2024-05-04,さっぽろ（南北線）,39923
2024-05-04,さっぽろ（東豊線）,16938
2024-05-04,大通（南北線）,36700
2024-05-04,大通（東西線）,13679
2024-05-04,大通（東豊線）,9954
2024-05-04,すすきの,20331
2024-05-05,さっぽろ（南北線）,36787
2024-05-05,さっぽろ（東豊線）,15100
2024-05-05,大通（南北線）,33903
2024-05-05,大通（東西線）,12426
2024-05-05,大通（東豊線）,8540
2024-05-05,すすきの,18737
2024-05-06,さっぽろ（南北線）,31830
2024-05-06,さっぽろ（東豊線）,15731
2024-05-06,大通（南北線）,28772
2024-05-06,大通（東西線）,10260
2024-05-06,大通（東豊線）,8215
2024-05-06,すすきの,13977
2024-05-07,さっぽろ（南北線）,48564
2024-05-07,さっぽろ（東豊線）,28082
2024-05-07,大通（南北線）,40702
2024-05-07,大通（東西線）,19886
2024-05-07,大通（東豊線）,15151
2024-05-07,すすきの,13722
2024-05-08,さっぽろ（南北線）,48133
2024-05-08,さっぽろ（東豊線）,27598
2024-05-08,大通（南北線）,41782
2024-05-08,大通（東西線）,20007
2024-05-08,大通（東豊線）,14922
2024-05-08,すすきの,13908
2024-05-09,さっぽろ（南北線）,49111
2024-05-09,さっぽろ（東豊線）,27477
2024-05-09,大通（南北線）,42484
2024-05-09,大通（東西線）,20364
2024-05-09,大通（東豊線）,15129
2024-05-09,すすきの,14790
2024-05-10,さっぽろ（南北線）,53514
2024-05-10,さっぽろ（東豊線）,28890
2024-05-10,大通（南北線）,45920
2024-05-10,大通（東西線）,21332
2024-05-10,大通（東豊線）,15671
2024-05-10,すすきの,17361
2024-05-11,さっぽろ（南北線）,42642
2024-05-11,さっぽろ（東豊線）,19316
2024-05-11,大通（南北線）,40287
2024-05-11,大通（東西線）,15682
2024-05-11,大通（東豊線）,11167
2024-05-11,すすきの,19193
2024-05-12,さっぽろ（南北線）,32536
2024-05-12,さっぽろ（東豊線）,14558
2024-05-12,大通（南北線）,31077
2024-05-12,大通（東西線）,11516
2024-05-12,大通（東豊線）,8369
2024-05-12,すすきの,15002
2024-05-13,さっぽろ（南北線）,47752
2024-05-13,さっぽろ（東豊線）,27208
2024-05-13,大通（南北線）,39973
2024-05-13,大通（東西線）,19579
2024-05-13,大通（東豊線）,14507
2024-05-13,すすきの,13859
2024-05-14,さっぽろ（南北線）,48817
2024-05-14,さっぽろ（東豊線）,27199
2024-05-14,大通（南北線）,40775
2024-05-14,大通（東西線）,20258
2024-05-14,大通（東豊線）,14567
2024-05-14,すすきの,14381
2024-05-15,さっぽろ（南北線）,49895
2024-05-15,さっぽろ（東豊線）,28800
2024-05-15,大通（南北線）,44725
2024-05-15,大通（東西線）,22050
2024-05-15,大通（東豊線）,16140
2024-05-15,すすきの,15386
2024-05-16,さっぽろ（南北線）,50476
2024-05-16,さっぽろ（東豊線）,26805
2024-05-16,大通（南北線）,44768
2024-05-16,大通（東西線）,21714
2024-05-16,大通（東豊線）,15901
2024-05-16,すすきの,15713
2024-05-17,さっぽろ（南北線）,53569
2024-05-17,さっぽろ（東豊線）,28485
2024-05-17,大通（南北線）,47588
2024-05-17,大通（東西線）,22427
2024-05-17,大通（東豊線）,15609
2024-05-17,すすきの,18452
2024-05-18,さっぽろ（南北線）,44098
2024-05-18,さっぽろ（東豊線）,19437
2024-05-18,大通（南北線）,46724
2024-05-18,大通（東西線）,19685
2024-05-18,大通（東豊線）,13209
2024-05-18,すすきの,20776
2024-05-19,さっぽろ（南北線）,33687
2024-05-19,さっぽろ（東豊線）,14828
2024-05-19,大通（南北線）,35940
2024-05-19,大通（東西線）,14813
2024-05-19,大通（東豊線）,10592
2024-05-19,すすきの,16184
2024-05-20,さっぽろ（南北線）,48558
2024-05-20,さっぽろ（東豊線）,27234
2024-05-20,大通（南北線）,41618
2024-05-20,大通（東西線）,20226
2024-05-20,大通（東豊線）,14828
2024-05-20,すすきの,14507
2024-05-21,さっぽろ（南北線）,49666
2024-05-21,さっぽろ（東豊線）,27831
2024-05-21,大通（南北線）,41868
2024-05-21,大通（東西線）,20602
2024-05-21,大通（東豊線）,14924
2024-05-21,すすきの,14593
2024-05-22,さっぽろ（南北線）,50626
2024-05-22,さっぽろ（東豊線）,27675
2024-05-22,大通（南北線）,43842
2024-05-22,大通（東西線）,21483
2024-05-22,大通（東豊線）,15542
2024-05-22,すすきの,15494
2024-05-23,さっぽろ（南北線）,50551
2024-05-23,さっぽろ（東豊線）,27693
2024-05-23,大通（南北線）,43403
2024-05-23,大通（東西線）,22246
2024-05-23,大通（東豊線）,15679
2024-05-23,すすきの,15413
2024-05-24,さっぽろ（南北線）,55760
2024-05-24,さっぽろ（東豊線）,30424
2024-05-24,大通（南北線）,50595
2024-05-24,大通（東西線）,23014
2024-05-24,大通（東豊線）,17142
2024-05-24,すすきの,19715
2024-05-25,さっぽろ（南北線）,46501
2024-05-25,さっぽろ（東豊線）,20106
2024-05-25,大通（南北線）,44726
2024-05-25,大通（東西線）,17563
2024-05-25,大通（東豊線）,12709
2024-05-25,すすきの,22442
2024-05-26,さっぽろ（南北線）,36581
2024-05-26,さっぽろ（東豊線）,14909
2024-05-26,大通（南北線）,36393
2024-05-26,大通（東西線）,14206
2024-05-26,大通（東豊線）,9966
2024-05-26,すすきの,17789
2024-05-27,さっぽろ（南北線）,48029
2024-05-27,さっぽろ（東豊線）,27253
2024-05-27,大通（南北線）,39972
2024-05-27,大通（東西線）,19465
2024-05-27,大通（東豊線）,14392
2024-05-27,すすきの,14467
2024-05-28,さっぽろ（南北線）,48546
2024-05-28,さっぽろ（東豊線）,27329
2024-05-28,大通（南北線）,41124
2024-05-28,大通（東西線）,20088
2024-05-28,大通（東豊線）,14456
2024-05-28,すすきの,14544
2024-05-29,さっぽろ（南北線）,49036
2024-05-29,さっぽろ（東豊線）,27290
2024-05-29,大通（南北線）,41770
2024-05-29,大通（東西線）,20524
2024-05-29,大通（東豊線）,15229
2024-05-29,すすきの,15123
2024-05-30,さっぽろ（南北線）,49730
2024-05-30,さっぽろ（東豊線）,27202
2024-05-30,大通（南北線）,42046
2024-05-30,大通（東西線）,20442
2024-05-30,大通（東豊線）,14917
2024-05-30,すすきの,15149
2024-05-31,さっぽろ（南北線）,55782
2024-05-31,さっぽろ（東豊線）,29056
2024-05-31,大通（南北線）,46500
2024-05-31,大通（東西線）,21498
2024-05-31,大通（東豊線）,15319
2024-05-31,すすきの,18612
2019-11-01,さっぽろ（南北線）,59860
2019-11-01,さっぽろ（東豊線）,32371
2019-11-01,大通（南北線）,44626
2019-11-01,大通（東西線）,23407
2019-11-01,大通（東豊線）,15035
2019-11-01,すすきの,17142
2019-11-02,さっぽろ（南北線）,51497
2019-11-02,さっぽろ（東豊線）,25142
2019-11-02,大通（南北線）,39909
2019-11-02,大通（東西線）,17055
2019-11-02,大通（東豊線）,11862
2019-11-02,すすきの,18984
2019-11-03,さっぽろ（南北線）,45550
2019-11-03,さっぽろ（東豊線）,19892
